"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"0500000US12011","Broward County, Florida","847287","6384","13616","1374","45971","2234","81317","2984","117456","3451","141290","3593","60148","2396","154699","4115","30173","1754","39069","2262","84132","2555","56578","2283","22838","1397",
"0500000US12013","Calhoun County, Florida","4443","424","446","169","458","163","483","275","273","113","369","138","66","47","484","166","156","151","302","137","758","252","447","136","201","113",
"0500000US12015","Charlotte County, Florida","57925","1714","1324","250","4762","605","8694","761","10780","1118","8285","810","3385","520","6184","670","1642","318","1940","453","5216","752","3668","537","2045","425",
"0500000US12017","Citrus County, Florida","44027","1682","1387","368","3872","622","6339","812","6470","681","5746","734","3746","641","5418","634","1368","346","1238","315","4431","572","2223","455","1789","513",
"0500000US12019","Clay County, Florida","90523","2067","1709","448","6035","871","7327","850","8800","1021","10497","899","5878","763","15047","1328","5012","731","5254","758","14353","1029","8386","1026","2225","532",
"0500000US12021","Collier County, Florida","137251","2784","2911","546","11413","1078","16005","1199","24127","1557","23533","1332","9808","1183","19914","1610","4347","746","6628","1058","10277","1115","5391","632","2897","682",
"0500000US12023","Columbia County, Florida","25652","1060","579","218","2591","363","4517","592","5000","746","3345","538","1400","363","2341","504","677","277","659","178","2180","470","1675","359","688","209",
"0500000US12027","DeSoto County, Florida","11883","830","567","269","1885","434","1272","268","1179","318","1453","352","460","191","1122","322","122","80","622","257","1302","355","1407","380","492","228",
"0500000US12029","Dixie County, Florida","5406","400","163","71","1072","271","677","174","699","243","1134","266","425","181","525","166","57","50","81","73","265","133","241","139","67","83",
"0500000US12031","Duval County, Florida","425340","4079","7863","1107","30552","2013","49809","2435","72541","2754","80027","2909","38104","1799","78787","2605","13790","1188","13641","1289","23879","1509","10584","1089","5763","649",
"0500000US12033","Escambia County, Florida","128936","2091","3449","474","13393","1107","17609","1209","26404","1493","21685","1248","8289","776","17034","1125","2966","533","3536","519","6930","693","4715","802","2926","535",
"0500000US12035","Flagler County, Florida","40834","1217","608","197","3082","511","6789","903","7224","797","5039","646","1275","287","6107","800","1628","310","1802","368","3218","589","2462","394","1600","344",
"0500000US12037","Franklin County, Florida","4174","231","415","136","753","179","547","154","709","195","488","136","262","118","537","155","40","44","126","71","142","79","58","41","97","67",
"0500000US12039","Gadsden County, Florida","14478","627","387","182","404","162","1167","314","1596","372","1885","373","912","280","3444","458","514","171","1123","278","2262","417","594","184","190","116",
"0500000US12041","Gilchrist County, Florida","7044","429","91","48","726","279","512","149","858","212","748","207","596","242","1277","285","153","75","185","62","1067","281","589","176","242","121",
"0500000US12043","Glades County, Florida","3677","296","266","186","550","226","318","126","306","188","407","130","53","49","354","181","45","57","80","65","442","222","600","257","256","136",
"0500000US12045","Gulf County, Florida","4865","363","394","141","825","193","666","214","416","165","414","175","270","119","452","152","148","74","195","110","507","187","460","169","118","95",
"0500000US12047","Hamilton County, Florida","3309","341","204","99","196","97","493","139","514","158","260","124","244","85","461","131","109","59","159","98","428","147","178","93","63","41",
"0500000US12049","Hardee County, Florida","9008","535","453","199","1056","332","1197","398","1185","284","1172","316","249","137","984","276","267","169","335","150","830","252","999","290","281","136",
"0500000US12051","Hendry County, Florida","17555","896","842","359","2894","711","2258","503","1535","356","1288","385","1065","414","1448","428","208","102","670","388","1562","391","2793","734","992","295",
"0500000US12053","Hernando County, Florida","69356","1794","1993","491","5927","773","8638","894","11001","961","7968","773","3335","486","7919","925","1918","338","2379","516","8435","758","6931","723","2912","572",
"0500000US12055","Highlands County, Florida","32493","1118","1359","415","4232","615","6046","692","6340","585","4546","579","1885","407","3102","559","587","198","460","194","1703","364","1110","277","1123","267",
"0500000US12057","Hillsborough County, Florida","602832","5060","10579","832","38673","1872","65043","2578","84801","3126","86905","2669","40339","1968","102412","3112","24417","1575","32526","1871","64551","2906","39064","1983","13522","1006",
"0500000US12059","Holmes County, Florida","7141","449","173","152","359","118","695","230","774","212","739","169","456","172","1952","303","157","76","140","68","762","202","713","223","221","136",
"0500000US12061","Indian River County, Florida","56786","1586","1269","464","6432","783","10818","1118","10804","1129","8610","981","3304","611","6340","711","1326","393","1457","399","2705","469","1777","466","1944","472",
"0500000US12063","Jackson County, Florida","15529","637","356","147","1219","258","1844","343","2230","382","2098","354","606","217","3801","579","257","99","428","175","1170","306","1024","222","496","140",
"0500000US12065","Jefferson County, Florida","5730","348","307","134","325","119","346","126","480","215","552","161","466","172","1270","240","306","142","417","137","931","248","260","113","70","52",
"0500000US12067","Lafayette County, Florida","2781","359","99","97","165","90","497","288","343","191","74","48","91","62","688","172","14","19","192","90","353","179","172","88","93","94",
"0500000US12069","Lake County, Florida","144188","2551","3880","783","12054","1293","16742","1736","17085","1324","16954","1438","9024","1076","17799","1328","6895","903","8270","794","20256","1426","11740","1107","3489","565",
"0500000US12071","Lee County, Florida","289927","3490","6002","765","19380","1499","32215","1491","38770","2121","44639","2159","21017","1475","48723","2463","10662","1009","13753","1290","29497","1530","18265","1443","7004","797",
"0500000US12073","Leon County, Florida","129692","2104","2781","480","13202","1160","22052","1286","28041","1509","24914","1423","9485","894","16018","1125","2539","484","2511","410","4678","749","1973","482","1498","314",
"0500000US12075","Levy County, Florida","15972","704","459","159","1832","489","1779","336","1672","342","1058","215","829","280","2400","414","860","296","903","299","2115","406","1438","434","627","272",
"0500000US12077","Liberty County, Florida","2324","277","58","44","296","142","263","103","247","87","150","70","84","66","209","103","77","58","72","47","450","123","354","131","64","68",
"0500000US12079","Madison County, Florida","6081","437","157","76","623","261","775","200","1298","321","714","193","182","99","753","276","164","116","102","63","449","138","570","175","294","161",
"0500000US12081","Manatee County, Florida","151975","2718","2529","429","11326","1075","19491","1288","22098","1411","23471","1662","9904","853","24909","1607","6066","831","7146","795","13462","1196","8286","953","3287","380",
"0500000US12083","Marion County, Florida","130586","2581","2401","398","10863","1169","15639","1238","21720","1554","18507","1537","12343","1094","21670","1553","4688","713","3825","658","9916","977","6071","819","2943","527",
"0500000US12085","Martin County, Florida","58259","1437","1453","294","4498","671","8180","761","8149","666","7739","777","3000","510","9317","957","1881","419","3211","573","5467","785","3582","516","1782","425",
"0500000US12086","Miami-Dade County, Florida","1162103","6157","12936","1152","49442","2326","100689","3543","135848","3588","182723","4163","76697","2813","224604","3906","44659","1762","71014","2607","130276","3635","101444","3588","31771","1939",
"0500000US12087","Monroe County, Florida","37651","962","2180","395","7265","780","7463","638","6737","753","4725","628","1890","417","3407","450","487","219","658","179","1022","209","1101","213","716","229",
"0500000US12089","Nassau County, Florida","36695","1085","531","132","3735","598","2672","500","4199","566","3262","535","2822","537","6026","685","1468","319","2115","463","6690","846","2314","413","861","267",
"0500000US12091","Okaloosa County, Florida","96189","1572","3132","477","11143","1187","14568","1147","14373","1104","11896","886","6018","704","11317","1011","3066","461","3486","492","8648","1039","5905","689","2637","444",
"0500000US12093","Okeechobee County, Florida","13863","816","887","355","2029","440","2736","429","1706","311","1373","293","324","134","1322","357","363","151","365","134","836","229","1307","357","615","196",
"0500000US12095","Orange County, Florida","612981","5026","6699","764","31853","1914","59808","2726","88173","2816","96056","2934","52818","2654","122197","3939","26429","2067","30339","1858","55217","3291","29725","2159","13667","1577",
"0500000US12097","Osceola County, Florida","172454","3258","2166","634","5918","892","11948","1425","15815","1752","18765","1707","12248","1318","31918","2233","8255","1060","12870","1572","26287","1881","19208","1702","7056","1218",
"0500000US12099","Palm Beach County, Florida","596325","4057","10766","1038","44662","1865","73089","2238","96320","2874","93827","3190","47827","1849","97525","2904","20129","1391","24480","1465","43790","2144","30821","1578","13089","1202",
"0500000US12101","Pasco County, Florida","209736","2834","5087","621","15244","955","22083","1403","23442","1341","27054","1472","12324","763","29577","1476","8512","696","10172","960","29779","1450","21102","1242","5360","638",
"0500000US12103","Pinellas County, Florida","377184","4466","8915","899","34190","1590","50453","2041","69526","2170","57858","2045","27300","1444","55004","2164","11614","1003","12633","996","25799","1317","14810","923","9082","971",
"0500000US12105","Polk County, Florida","293107","2751","5964","813","18379","1124","27980","1456","44255","1954","44120","1939","23193","1600","39579","1893","10802","1018","12729","1005","34359","2212","22082","1148","9665","982",
"0500000US12107","Putnam County, Florida","23695","923","349","182","2102","452","3280","487","2394","434","2911","614","1477","312","3189","562","762","287","1386","417","2951","505","2125","434","769","234",
"0500000US12109","St. Johns County, Florida","102771","2668","1595","308","7695","816","12387","1024","14670","1173","14296","1293","8601","1288","18300","1350","6018","987","5107","655","8610","897","3333","532","2159","402",
"0500000US12111","St. Lucie County, Florida","133837","3036","2022","533","6653","1204","16215","1612","20032","1857","21747","1664","7251","886","24893","1914","4071","607","6135","870","13520","1453","7261","832","4037","613",
"0500000US12113","Santa Rosa County, Florida","76683","1508","2332","552","5461","678","6041","688","10043","1146","8963","908","5508","646","13875","1134","3652","516","4117","560","9774","833","4954","630","1963","394",
"0500000US12115","Sarasota County, Florida","153369","2169","3659","497","13573","1205","19221","1232","23728","1519","31778","1433","9378","931","26685","1567","3391","471","5333","792","8665","837","5206","485","2752","454",
"0500000US12117","Seminole County, Florida","198179","2538","3748","621","14251","1197","24959","1367","29124","1740","30065","1770","14623","1291","32353","1928","7657","700","8831","975","17853","1102","10530","978","4185","752",
"0500000US12119","Sumter County, Florida","25880","1139","1008","284","1611","335","3901","524","4102","672","3857","691","1110","300","3460","516","921","330","497","194","2224","374","2400","597","789","300",
"0500000US12121","Suwannee County, Florida","16069","833","563","200","1513","348","2166","474","2322","601","1926","445","1221","333","2273","472","645","192","560","293","1517","451","671","193","692","217",
"0500000US12123","Taylor County, Florida","6176","546","306","186","1731","374","1113","277","1156","301","543","200","66","67","225","104","89","92","26","26","355","189","331","135","235","129",
"0500000US12125","Union County, Florida","4122","279","123","108","360","150","338","111","486","163","319","110","265","108","319","119","217","113","243","126","819","192","455","177","178","96",
"0500000US12127","Volusia County, Florida","215195","2950","4696","628","20780","1627","29023","1448","35199","1813","29770","1676","14407","1204","28821","1588","6351","888","7681","892","16624","1154","16114","1268","5729","682",
